,title,description,publishedAt,channelId,videoId,channelTitle,liveBroadcastContent
246,US China Trade War :The global economic environment is at an inflection point - TV9,US China Trade War :The global economic environment is at an inflection point - TV9 TV9 Telugu Website: https://tv9telugu.com/ Watch LIVE: ...,2020-05-11T02:03:20Z,UC7qRyUvlsuXGnfGuOrLRG0g,_JKt2-OJJm4,TV9 USA,none
247,How the US-China trade war affects Hong Kong,"Subscribe to our YouTube channel here: https://sc.mp/2kAfuvJ In a panel discussion with the South China Morning Post on Sunday, Hong Kong's Secretary for ...",2018-10-08T15:45:01Z,UC4SUWizzKc1tptprBkWjX2Q,crrn3ErRRn0,South China Morning Post,none
248,US-China trade war: Huawei CEO prepared for &quot;protracted battle&quot;,"The founder and CEO of Chinese telecom giant Huawei has said he is prepared for a ""protracted battle"", as the US-China trade war drags on. Ren Zhengfei was ...",2019-05-27T14:32:32Z,UC83jt4dlz1Gjl58fzQrrKZg,-tIhA3hXQkA,CNA,none
249,"Bangkok Bank’s President on U.S.-China Trade War, Thailand Economy, Digital Banking","Jun.21 -- Chartsiri Sophonpanich, president at Bangkok Bank, discusses the U.S.-China trade war, its impact on Thailand, growth in the country, their loss of ...",2019-06-21T06:37:12Z,UCIALMKvObZNtJ6AmdCLP7Lg,AacGSGJHD4E,Bloomberg Markets and Finance,none
250,US China Trade War. South China Sea military drill risks,Exclusive: Trump says China wants him to lose his re-election bid China Denies Trump's Claim It's Trying to Make Him Lose Election South China Sea military ...,2020-04-30T19:17:48Z,UCe0xsyqKLWpvMCgMM5wNQgg,BFetKI44CHM,US8 TV - US & Global News,none
251,US-China Trade War,China 'ready to fight back' as US begins trade war.,2018-07-06T07:57:00Z,UCSrZ3UV4jOidv8ppoVuvW9Q,BUurIJekDv0,euronews (in English),none
252,The China-US Trade War: Lessons from History,In this edition of Wilson Center NOW we are joined by Wilson Fellow Felix Boecking who discusses the unintended consequences of protectionism and the ...,2019-03-20T14:46:09Z,UCckWkzE1dVhYCtAVrs3sC0g,hn409fT00iE,WoodrowWilsonCenter,none
253,Ralph Winnie explains what&#39;s next in the U.S.-China trade war,Where are we now with a U.S.-China trade war and what could happen next if even more tariffs are imposed? CGTN's Asieh Namdar talked with Ralph Winnie ...,2018-07-06T23:49:22Z,UCj7wKsOBhRD9Jy4yahkMRMw,iNLXC0hVkRk,CGTN America,none
254,US China Trade War Explained Using Football,Understand The US China Trade War https://www.youtube.com/playlist?list=PLkMf14VQEvTasVfukGxh5WnZ2Zn-E-VJM How Americans Are Losers In The ...,2019-03-06T13:20:45Z,UC_Lnb8ZHqqgLbp-7hltuT9w,aB-EAB6dx6c,CNA Insider,none
255,"U.S.-China trade war could bring substantial risks to U.S., global economy","IMF ""미중 무역전쟁에 내년 글로벌 총생산 500조원대 증발"" The International Monetary Fund is warning the United States that its escalating trade dispute with ...",2019-06-07T00:20:08Z,UCzznO4xSV8BKnUBPyswtCUw,48RwOr8EAWg,ARIRANG NEWS,none
256,US - China trade war: &quot;It&#39;&#39;s necessary for America to invest in itself again&quot;,Subscribe to France 24 now: http://f24.my/youtubeEN FRANCE 24 live news stream: all the latest news 24/7 http://f24.my/YTliveEN Where is gloablisation going?,2018-08-23T18:08:11Z,UCQfwfsi5VrQ8yKZ-UWmAEFg,PHcSF-G3bDY,FRANCE 24 English,none
257,US-China trade war sows seeds of concern for American farmers at harvest time,It's harvest time for farmers across the United States. But many are concerned they won't reap the potential from crops planted months ago – before the trade war ...,2018-10-25T01:59:00Z,UCj7wKsOBhRD9Jy4yahkMRMw,_TUW6cWGkBg,CGTN America,none
258,U.S China Tensions Huawei CFO Arrested US-China TRADE WAR की शिकार हुईं HUAWEI की CFO,Click here https://bit.ly/2wJs0SV to Download our Android APP to have access to 1000's of #Smart_Courses covering length and breadth of almost all ...,2018-12-08T12:58:27Z,UCrC8mOqJQpoB7NuIMKIS6rQ,jr_5AwksAro,Study IQ education,none
259,"U.S.-China Trade War Is Top Risk, Says Control Risks’s Fenning","Sep.26 -- Richard Fenning, senior adviser at Control Risks, discusses geopolitical risks, Brexit, U.S.-China trade and what event could send the world into ...",2019-09-26T07:13:18Z,UCV61VqLMr2eIhH4f51PV0gA,KpIOLQ8abNI,Bloomberg Politics,none
260,US China Trade War Explained Using Football,Understand The US China Trade War https://www.youtube.com/playlist?list=PLkMf14VQEvTasVfukGxh5WnZ2Zn-E-VJM How Americans Are Losers In The ...,2019-03-06T13:20:45Z,UC_Lnb8ZHqqgLbp-7hltuT9w,aB-EAB6dx6c,CNA Insider,none
261,"U.S.-China trade war could bring substantial risks to U.S., global economy","IMF ""미중 무역전쟁에 내년 글로벌 총생산 500조원대 증발"" The International Monetary Fund is warning the United States that its escalating trade dispute with ...",2019-06-07T00:20:08Z,UCzznO4xSV8BKnUBPyswtCUw,48RwOr8EAWg,ARIRANG NEWS,none
262,US - China trade war: &quot;It&#39;&#39;s necessary for America to invest in itself again&quot;,Subscribe to France 24 now: http://f24.my/youtubeEN FRANCE 24 live news stream: all the latest news 24/7 http://f24.my/YTliveEN Where is gloablisation going?,2018-08-23T18:08:11Z,UCQfwfsi5VrQ8yKZ-UWmAEFg,PHcSF-G3bDY,FRANCE 24 English,none
263,US-China trade war sows seeds of concern for American farmers at harvest time,It's harvest time for farmers across the United States. But many are concerned they won't reap the potential from crops planted months ago – before the trade war ...,2018-10-25T01:59:00Z,UCj7wKsOBhRD9Jy4yahkMRMw,_TUW6cWGkBg,CGTN America,none
264,U.S China Tensions Huawei CFO Arrested US-China TRADE WAR की शिकार हुईं HUAWEI की CFO,Click here https://bit.ly/2wJs0SV to Download our Android APP to have access to 1000's of #Smart_Courses covering length and breadth of almost all ...,2018-12-08T12:58:27Z,UCrC8mOqJQpoB7NuIMKIS6rQ,jr_5AwksAro,Study IQ education,none
265,"U.S.-China Trade War Is Top Risk, Says Control Risks’s Fenning","Sep.26 -- Richard Fenning, senior adviser at Control Risks, discusses geopolitical risks, Brexit, U.S.-China trade and what event could send the world into ...",2019-09-26T07:13:18Z,UCV61VqLMr2eIhH4f51PV0gA,KpIOLQ8abNI,Bloomberg Politics,none
266,🇺🇸 🇨🇳 US-China trade war heats up with tariffs | Al Jazeera English,"China is retaliating with new tariffs on US goods as trade tensions continue to escalate. It is imposing tariffs of 25 percent on over 100 types of US products, ...",2018-04-04T14:07:30Z,UCNye-wNBqNL5ZzHSJj3l8Bg,zofsQSTOnY4,Al Jazeera English,none
267,Small businesses feel pinch of US-China trade war,"The trade war impact is expected to hit a wide-range of American businesses. In the U.S. state of Colorado, three relatively small companies, which specialize in ...",2018-10-13T00:25:34Z,UCj7wKsOBhRD9Jy4yahkMRMw,qlti5934zlI,CGTN America,none
268,US-China trade war: Tweets from Trump dash hopes of end in sight,"Hopes that the US-China trade war may soon come to an end were dramatically dashed on May 6, sending stock markets in China and Asia plunging.",2019-05-06T15:20:57Z,UC83jt4dlz1Gjl58fzQrrKZg,GMizbeMtjQc,CNA,none
269,Stocks trade in real-time as US-China trade war escalates – 5/13/2019,Watch stocks trade in real-time after China decided to raise tariffs on some U.S. goods as the trade war between the two countries intensified. » Subscribe to ...,2019-05-13T21:00:46Z,UCrp_UI8XtuYfpiqluWLD7Lw,QVoVnRECMpg,CNBC Television,none
270,US-China Trade War. Who Dominates Global Trade | America v China: why the trade war won&#39;t end soon,tradewar #uschinatrade #bigdata US-China Trade War. Who Dominates Global Trade | America v China: why the trade war won't end soon Please subscribe ...,2020-06-19T05:37:12Z,UCzcx9yKz5CFnv-azW8Q_vBw,zAw-Mk3ITlA,Big Data,none
271,அமெரிக்கா-சீனா வர்த்தக போர் - US CHINA Trade War Explained in Tamil - Tamil Share - Muthukumar,அமெரிக்கா-சீனா வர்த்தக போர் - US CHINA Trade War Explained in Tamil - Tamil Share - Muthukumar Thanks For MY SUBSCRIBERS.,2018-04-07T17:37:19Z,UCaGwH4JooqsvBt-gJtB85Lg,I2L7yd28jsE,Tamil Share,none
272,US-China trade war: Huawei CEO prepared for &quot;protracted battle&quot;,"The founder and CEO of Chinese telecom giant Huawei has said he is prepared for a ""protracted battle"", as the US-China trade war drags on. Ren Zhengfei was ...",2019-05-27T14:32:32Z,UC83jt4dlz1Gjl58fzQrrKZg,-tIhA3hXQkA,CNA,none
273,Trump wants to BAN all Chinese Stocks?! - (US-China Trade War Update),"Welcome to my world of stocks!!! My name is Ale, and today, we are talking about reports saying that Trump wants to ban chinese stocks from being listed in the ...",2019-09-28T01:54:17Z,UCXhrqxFZbG-k8l7v-XhX3ZQ,Pr4AxNBa5kc,Ale's World of Stocks,none
274,BASF Warns Profit Could Fall 30% on U.S.-China Trade War,"Jul.09 -- BASF SE issued a profit warning due to slowing markets and the impact of the U.S.-China trade war. Bloomberg's Chris Bryant reports on ""Bloomberg ...",2019-07-09T20:44:58Z,UCIALMKvObZNtJ6AmdCLP7Lg,6PVYAdE6zJc,Bloomberg Markets and Finance,none
275,How the US-China trade war affects Hong Kong,"Subscribe to our YouTube channel here: https://sc.mp/2kAfuvJ In a panel discussion with the South China Morning Post on Sunday, Hong Kong's Secretary for ...",2018-10-08T15:45:01Z,UC4SUWizzKc1tptprBkWjX2Q,crrn3ErRRn0,South China Morning Post,none
276,🇧🇷 Brazil soy farmers fear end of US-China trade war | Al Jazeera English,Soybean farmers in Brazil fear the eventual end of the trade war between the United States and China could have major implications for their exports.,2019-04-03T15:54:50Z,UCNye-wNBqNL5ZzHSJj3l8Bg,VcrGQI6_ABk,Al Jazeera English,none
277,Strains continue in US-China trade war as Trump hints at more to come,The growing trade war between the U.S. and China has caused the International Monetary Fund to reduce its global economic growth for this year and next.,2018-10-11T20:25:28Z,UCj7wKsOBhRD9Jy4yahkMRMw,XbDmSwRIDzM,CGTN America,none
278,Druckenmiller: Trump&#39;s May tweet escalated the US-China trade war,"Stanley Druckenmiller, founder of Duquesne Capital, joins ""Squawk Box"" to discuss how he approaches investing as well as his calls on the economy, trade and ...",2019-06-07T12:06:55Z,UCrp_UI8XtuYfpiqluWLD7Lw,bWAFsG8hnlU,CNBC Television,none
279,Trump V Tesla: The Impact Of US Chinese Trade War Is Hitting Tesla Hard,"The ongoing trade war between the U.S. and China is certainly a divisive topic. Some people support it, while others do not. But regardless of where you sit on ...",2019-05-07T03:39:32Z,UC675NhQ4EU5TzwCMwYp5XCw,DnP0SSrbKnU,Transport Evolved,none
280,"The U.S.-China Trade War, Continued","The U.S.-China trade relationship is one of the most important in the world. After months of what seemed like strong progress toward a trade deal, both countries ...",2019-06-04T20:19:29Z,UC3iVde7DUj4hOQgnHbxVuew,4T5KO4_WwOU,Asia Society,none
281,The trend of US-China trade war,"According to the latest statistics released by the General Administration of Customs, China's trade surplus narrowed by more than 40 percent in July, although ...",2018-08-14T09:00:04Z,UCgrNz-aDmcr2uuto8_DL2jg,f9827Jn1jHI,CGTN,none
282,Donald Trump in a thutiam hlen:  Trade War chanchin,"Trade War leh Tunlai Khawvel: Kum 2016, US Presidential election campaign huna Donald Trump auhla kha kan la hre vek ang a. US economy dinhmun tla ...",2020-08-13T13:41:35Z,UCTm-eG-zL08jubsiJOnHDQg,aR1Q2NL7900,MFD GS,none
283,The Big Story: US-China trade war’s impact on Singapore | The Straits Times (15/05/19),"Foreign editor Jeremy Au Yong talks about how the United States-China trade affects Singapore, and how Singapore is preparing for the economic challenges ...",2019-05-15T10:33:50Z,UC4p_I9eiRewn2KoU-nawrDg,ry0EGPrCE3Q,The Straits Times,none
284,Sean Ding on latest developments in US-China trade war,"Sean Ding, co-founder and CEO of GRisk, talked with CGTN's Mike Walter on the impact of new U.S. tariffs on Chinese goods, and how Beijing is likely to ...",2019-05-10T23:53:42Z,UCj7wKsOBhRD9Jy4yahkMRMw,_FKndqx6tUg,CGTN America,none
285,Solid Job Gains Overshadowed by Threat of US-China Trade War,The opening shots have been fired in what some fear may be the start of a major trade war. China retaliating at midnight Friday with equivalent tariffs on U.S. ...,2018-07-07T05:56:42Z,UCVSNOxehfALut52NbkfRBaA,2WJ7M36Lng4,VOA News,none
286,Getting from Truce to Deal in the U.S.-China Trade War | CNBC Debate,"Charles Li, Chief Executive at the Hong Kong Exchanges and Clearing (HKEX) tells CNBC he sees the possibility for a U.S.-China trade deal but also lists the ...",2019-07-25T22:15:00Z,UCF8HUTbUwPKh2Q-KpGOCVGw,0XoddaFFcHA,CNBC International TV,none
287,Two ways the US-China trade war could come to an end | Street Signs Asia,Pushan Dutt of INSEAD says the trade war is going to intensify in 2020 unless U.S. President Donald Trump loses the election or the global economy tips into ...,2019-10-10T08:26:40Z,UCF8HUTbUwPKh2Q-KpGOCVGw,FHHPfURG3pc,CNBC International TV,none
288,"Wuhan Coronavirus: After Trade War truce, China’s new black swan emerges","This week: after the signing of a phase one trade deal that seemed like a reprieve for China and its slowing economy, the country finds itself in a new and ...",2020-01-24T06:40:57Z,UC4SUWizzKc1tptprBkWjX2Q,EYAtTaW4fAM,South China Morning Post,none
289,"U.S., China kick off new round of tariffs in trade war","미중, 추가관세 강행…깊어진 갈등에 '9월 무역협상' 난기류 The world's two biggest economies, as of Sunday, have imposed new tariffs on each other. The U.S. ...",2019-09-02T08:04:21Z,UCzznO4xSV8BKnUBPyswtCUw,rrNlDVFWKF0,ARIRANG NEWS,none
290,"US-China trade dispute has escalated into cold war, says policy expert","Niall Ferguson, Hoover Institution, joins 'The Exchange' to discuss why he thinks the U.S.-China trade war could lead to the next cold war.",2019-09-11T18:19:36Z,UCrp_UI8XtuYfpiqluWLD7Lw,SD5XHXUTdUI,CNBC Television,none
291,US-China trade war: Navarro’s theories,"The US and China have begun a trade war, with unintended consequences that benefit no one. What underlies the US actions? President Trump certainly has ...",2018-08-12T06:00:00Z,UCgrNz-aDmcr2uuto8_DL2jg,OoeVx5nmJCc,CGTN,none
292,Wilbur Ross On US-China Trade War And Retaliation,Commerce Secretary Wilbur Ross joins 'Squawk Box' to discuss the U.S.-China's trade tariffs. » Subscribe to CNBC: http://cnb.cx/SubscribeCNBC About CNBC: ...,2018-09-18T16:26:53Z,UCvJJ_dzjViJCoLf5uKUTwoA,kwAteDbBQ9s,CNBC,none
293,US China Trade War | Why I don&#39;t want to talk about it,"Many of you guys asked me to talk about the trade war. For the last several weeks, I have been thinking about it over and over again. I decide not to talk about ...",2019-06-07T16:58:20Z,UCrA_o3CZr7PAP3qIatuYyEw,-RRRzz5UUNc,Simon Yu,none
294,"Explained: Fresh threat of US-China trade war, &amp; its effects on India","A set of tweets by President of the United States of America, Donald Trump, directed at China, spooked markets on Monday causing a plunge. Trump said that ...",2019-05-07T02:26:51Z,UCUI9vm69ZbAqRK3q3vKLWCQ,YuL8SMssscQ,Mint,none
295,"Ahead of new trade war talks, US and China show acts of ‘goodwill’ on tariffs",Read more here: https://sc.mp/t5zuj Subscribe to our YouTube channel for free here: https://sc.mp/subscribe-youtube US President Donald Trump tweeted on ...,2019-09-13T11:45:00Z,UC4SUWizzKc1tptprBkWjX2Q,TndIU5pWR7k,South China Morning Post,none
